,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
1385,Premier Roadstar,"The Premier Roadstar Truck is a versatile light commercial vehicle designed for urban deliveries and small-scale logistics. Its compact build ensures excellent maneuverability in tight city spaces, while its focus on fuel efficiency makes it cost-effective for small businesses. Ideal for transporting goods like FMCG, parcels, and essentials, the Premier Roadstar combines practicality, reliability, and affordability for urban transportation needs.",No,Roadstar,3.5,Premier,https://images.91trucks.com/trucks/models/58/1127/premier-roadstar-1069700573.jpg,Truck,₹3.55 Lakh,Base,Not Available,56 HP,https://www.91trucks.com/trucks/premier/roadstar/base
1386,MAN CLA 31.300 EVO 8X4,"The MAN CLA 31.300 EVO 8X4 is a 12-wheeler heavy-duty tipper truck built for mining, construction, and infrastructure projects. It features a 6.9L diesel engine delivering 300 HP and 1150 Nm torque. With a payload capacity of over 14 tons and gradeability up to 48%, it handles rugged terrains efficiently. The truck comes with a 9-speed manual gearbox and a durable chassis. Its high ground clearance and robust suspension make it ideal for off-road and demanding operations.",No,CLA 31.300 EVO 8X4,5.0,MAN,https://images.91trucks.com/trucks/models/54/1113/man-cla-31-300-evo-8x4-1538431749.jpg,Truck,₹39.00 Lakh,5300/RMC,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-31-300-evo-8x4/5300-rmc
1387,MAN CLA 31.300 EVO 8X4,"The MAN CLA 31.300 EVO 8X4 is a 12-wheeler heavy-duty tipper truck built for mining, construction, and infrastructure projects. It features a 6.9L diesel engine delivering 300 HP and 1150 Nm torque. With a payload capacity of over 14 tons and gradeability up to 48%, it handles rugged terrains efficiently. The truck comes with a 9-speed manual gearbox and a durable chassis. Its high ground clearance and robust suspension make it ideal for off-road and demanding operations.",No,CLA 31.300 EVO 8X4,5.0,MAN,https://images.91trucks.com/trucks/models/54/1113/man-cla-31-300-evo-8x4-1538431749.jpg,Truck,₹39.00 Lakh,5725/Chasis,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-31-300-evo-8x4/5725-chasis
1388,MAN CLA 31.300 EVO 8X4,"The MAN CLA 31.300 EVO 8X4 is a 12-wheeler heavy-duty tipper truck built for mining, construction, and infrastructure projects. It features a 6.9L diesel engine delivering 300 HP and 1150 Nm torque. With a payload capacity of over 14 tons and gradeability up to 48%, it handles rugged terrains efficiently. The truck comes with a 9-speed manual gearbox and a durable chassis. Its high ground clearance and robust suspension make it ideal for off-road and demanding operations.",No,CLA 31.300 EVO 8X4,5.0,MAN,https://images.91trucks.com/trucks/models/54/1113/man-cla-31-300-evo-8x4-1538431749.jpg,Truck,₹39.00 Lakh,6225/Box Body,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-31-300-evo-8x4/6225-box-body
1389,MAN CLA 31.300 EVO 8X4,"The MAN CLA 31.300 EVO 8X4 is a 12-wheeler heavy-duty tipper truck built for mining, construction, and infrastructure projects. It features a 6.9L diesel engine delivering 300 HP and 1150 Nm torque. With a payload capacity of over 14 tons and gradeability up to 48%, it handles rugged terrains efficiently. The truck comes with a 9-speed manual gearbox and a durable chassis. Its high ground clearance and robust suspension make it ideal for off-road and demanding operations.",No,CLA 31.300 EVO 8X4,5.0,MAN,https://images.91trucks.com/trucks/models/54/1113/man-cla-31-300-evo-8x4-1538431749.jpg,Truck,₹39.00 Lakh,5300/Rock Body,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-31-300-evo-8x4/rock-body
1390,MAN CLA 25.300 EVO 6X4,"The MAN CLA 25.300 EVO 6X4 is a heavy-duty truck designed for construction, mining, and long-haul applications. It features a 6.9L diesel engine producing 300 HP and 1150 Nm torque for robust performance. The truck has a Gross Vehicle Weight (GVW) of 25,000 kg and a payload capacity of around 11,140 kg. Equipped with a 9-speed manual transmission and a 200L fuel tank, it offers efficient performance. Its 6x4 drivetrain ensures excellent traction and stability on tough terrains.",No,CLA 25.300 EVO 6X4,4.6,MAN,https://images.91trucks.com/trucks/models/54/1114/man-cla-25-300-evo-6x4-547149184.jpg,Truck,₹32.00 Lakh,4525/Box Body,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-25-300-evo-6x4/4525-box-body
1391,MAN CLA 25.300 EVO 6X4,"The MAN CLA 25.300 EVO 6X4 is a heavy-duty truck designed for construction, mining, and long-haul applications. It features a 6.9L diesel engine producing 300 HP and 1150 Nm torque for robust performance. The truck has a Gross Vehicle Weight (GVW) of 25,000 kg and a payload capacity of around 11,140 kg. Equipped with a 9-speed manual transmission and a 200L fuel tank, it offers efficient performance. Its 6x4 drivetrain ensures excellent traction and stability on tough terrains.",No,CLA 25.300 EVO 6X4,4.6,MAN,https://images.91trucks.com/trucks/models/54/1114/man-cla-25-300-evo-6x4-547149184.jpg,Truck,₹32.00 Lakh,4525/Rock Body,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-25-300-evo-6x4/rock-body
1392,MAN CLA 25.300 EVO 6X4,"The MAN CLA 25.300 EVO 6X4 is a heavy-duty truck designed for construction, mining, and long-haul applications. It features a 6.9L diesel engine producing 300 HP and 1150 Nm torque for robust performance. The truck has a Gross Vehicle Weight (GVW) of 25,000 kg and a payload capacity of around 11,140 kg. Equipped with a 9-speed manual transmission and a 200L fuel tank, it offers efficient performance. Its 6x4 drivetrain ensures excellent traction and stability on tough terrains.",No,CLA 25.300 EVO 6X4,4.6,MAN,https://images.91trucks.com/trucks/models/54/1114/man-cla-25-300-evo-6x4-547149184.jpg,Truck,₹32.00 Lakh,4525/RMC,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-25-300-evo-6x4/rmc
1393,MAN CLA 25.300 EVO 6X4,"The MAN CLA 25.300 EVO 6X4 is a heavy-duty truck designed for construction, mining, and long-haul applications. It features a 6.9L diesel engine producing 300 HP and 1150 Nm torque for robust performance. The truck has a Gross Vehicle Weight (GVW) of 25,000 kg and a payload capacity of around 11,140 kg. Equipped with a 9-speed manual transmission and a 200L fuel tank, it offers efficient performance. Its 6x4 drivetrain ensures excellent traction and stability on tough terrains.",No,CLA 25.300 EVO 6X4,4.6,MAN,https://images.91trucks.com/trucks/models/54/1114/man-cla-25-300-evo-6x4-547149184.jpg,Truck,₹32.00 Lakh,5300/CAB,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-25-300-evo-6x4/cab
1394,MAN CLA 49.300 EVO 6X4,"The MAN CLA 49.300 EVO 6X4 is a powerful, heavy-duty tractor truck equipped with a 6.9L, 6-cylinder diesel engine delivering 300 HP and 1,150 Nm of torque. It features a 9-speed gearbox and a fuel tank capacity of 300 liters, with a gross vehicle weight (GVW) of 49 tons. The truck's aerodynamic flat-roof sleeper cabin offers comfort and insulation. Its competitive pricing starts around ₹32.82 lakh in India. The CLA 49.300 EVO is designed for demanding commercial applications with enhanced driving performance and cabin features.",No,CLA 49.300 EVO 6X4,4.2,MAN,https://images.91trucks.com/trucks/models/54/1115/man-cla-49-300-evo-6x4-700574157.jpg,Truck,₹32.82 Lakh,3875/Tractor,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-49-300-evo-6x4/3875-tractor
1395,MAN CLA 49.300 EVO 6X4,"The MAN CLA 49.300 EVO 6X4 is a powerful, heavy-duty tractor truck equipped with a 6.9L, 6-cylinder diesel engine delivering 300 HP and 1,150 Nm of torque. It features a 9-speed gearbox and a fuel tank capacity of 300 liters, with a gross vehicle weight (GVW) of 49 tons. The truck's aerodynamic flat-roof sleeper cabin offers comfort and insulation. Its competitive pricing starts around ₹32.82 lakh in India. The CLA 49.300 EVO is designed for demanding commercial applications with enhanced driving performance and cabin features.",No,CLA 49.300 EVO 6X4,4.2,MAN,https://images.91trucks.com/trucks/models/54/1115/man-cla-49-300-evo-6x4-700574157.jpg,Truck,₹32.82 Lakh,3890/Tractor,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-49-300-evo-6x4/tractor
1396,MAN CLA 40.250 EVO 4X2,"The MAN CLA 40.250 EVO 4X2 is a 40-ton gross vehicle weight (GVW) tractor-trailer truck equipped with a 6-cylinder, 6.9L diesel engine that produces 255 HP and 950 Nm of torque. It uses a 9-speed manual gearbox to deliver optimal performance across a variety of terrains, offering both power and fuel efficiency. With a fuel tank capacity of 300 liters and a mileage range of 5.5–6.5 kmpl, it's ideal for covering long distances with fewer fuel stops.",No,CLA 40.250 EVO 4X2,4.6,MAN,https://images.91trucks.com/trucks/models/54/1116/man-cla-40-250-evo-4x2-1802969442.jpg,Truck,₹24.00 Lakh,3600/Tractor,Diesel,255 HP,https://www.91trucks.com/trucks/man/cla-40-250-evo-4x2/tractor
1397,MAN CLA 49.250 EVO 6X4,"The MAN CLA 49.250 EVO 6X4 is a heavy-duty 10-wheeler truck designed for construction, mining, and long-haul applications. It features a 6.9L turbocharged diesel engine delivering 255 HP and 950 Nm torque. With a Gross Vehicle Weight (GVW) of 49,000 kg and a payload capacity of 41,100 kg, it can handle large loads efficiently. The truck is equipped with a 9-speed manual transmission and a 300L fuel tank for extended range. Its 6x4 drivetrain ensures excellent traction and stability for demanding operations.",No,CLA 49.250 EVO 6X4,3.8,MAN,https://images.91trucks.com/trucks/models/54/1117/man-cla-49-250-evo-6x4-486712576.jpg,Truck,₹32.82 Lakh,3890/Tractor,Diesel,255 HP,https://www.91trucks.com/trucks/man/cla-49-250-evo-6x4/tractor
1398,MAN CLA 40.300 EVO 4X2,"The MAN CLA 40.300 EVO 4X2 is a heavy-duty 6-wheeler truck powered by a 6.9L, 300 HP diesel engine with 1,150 Nm of torque. It features a 9-speed manual gearbox, 300-liter fuel tank, and a GVW of 40.2 tons. The truck is designed for commercial applications, offering a payload capacity of 33.8 tons. It has a top speed of 80 km/h and provides a mileage of 6–7 km/l.",No,CLA 40.300 EVO 4X2,5.0,MAN,https://images.91trucks.com/trucks/models/54/1118/man-cla-40-300-evo-4x2-2024673852.jpg,Truck,₹31.00 Lakh,3600/Tractor,Diesel,300 HP,https://www.91trucks.com/trucks/man/cla-40-300-evo-4x2/tractor
1399,MAN CLA 16.250 EVO 4X2,"The MAN CLA 16.250 EVO 4X2 is a 16.2-ton medium-duty tipper truck designed for urban and intercity operations. It is powered by a 6.9L diesel engine producing 255 HP and 950 Nm torque. With a 6-speed manual gearbox and 48% gradeability, it's capable of handling varied terrains. The truck offers a payload capacity of around 7,865 kg and a 200L fuel tank. It's built for durability and efficient logistics performance in medium-duty segments.",No,CLA 16.250 EVO 4X2,3.8,MAN,https://images.91trucks.com/trucks/models/54/1110/man-cla-16250-evo-4x2-22851589.jpg,Truck,₹25.00 Lakh,3600/Box Body,Diesel,255 HP,https://www.91trucks.com/trucks/man/cla-16250-evo-4x2/box-body
1400,MAN CLA 25.250 EVO 6X4,"The MAN CLA 25.250 EVO 6X4 is a heavy-duty 10-wheeler truck designed for construction and mining applications. It features a 6.9L, 6-cylinder turbocharged engine producing 255 HP and 1150 Nm torque. The truck offers a Gross Vehicle Weight (GVW) of 25,000 kg and a payload capacity of 13,145 kg. Equipped with a 9-speed manual transmission and a 300L fuel tank, it ensures long-distance efficiency. The 6x4 axle configuration provides superior traction and stability for tough operations.",No,CLA 25.250 EVO 6X4,4.6,MAN,https://images.91trucks.com/trucks/models/54/1111/man-cla-25250-evo-6x4-794461841.jpg,Truck,₹36.00 Lakh,4525/Box Body,Not Available,255 HP,https://www.91trucks.com/trucks/man/cla-25250-evo-6x4/4525-box-body
